transaction_id,user_id,transaction_time,amount,rule_score,behavioral_risk_score,model_score,final_score,risk_class,triggered_rules
txn_003622,user_0121,2024-02-17 23:41:38.424032012,106.89,0.0,0.0,0.0008997792579063847,0.0003599117031625539,low_risk,[]
txn_003892,user_0121,2024-02-21 13:05:31.157906200,111.5,0.1,0.0,0.0001751704380946806,0.03507006817523787,low_risk,['increasing_sequence']
txn_003932,user_0121,2024-02-22 01:14:34.205111022,149.01,0.1,0.0,0.00034431640292699293,0.03513772656117079,low_risk,['increasing_sequence']
txn_004084,user_0121,2024-02-24 01:06:12.616034389,87.13,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_004308,user_0121,2024-02-27 06:25:57.080137922,110.68,0.0,0.0,9.745218207163335e-05,3.8980872828653343e-05,low_risk,[]
txn_004411,user_0121,2024-02-28 11:50:05.293069394,111.35,0.1,0.0,0.0001751704380946806,0.03507006817523787,low_risk,['increasing_sequence']
txn_000235,user_0122,2024-01-04 06:21:53.428831442,20.52,0.0,0.0,0.008151367831126261,0.0032605471324505045,low_risk,[]
txn_000283,user_0122,2024-01-04 16:55:38.164878345,47.37,0.0,0.026991959064327452,0.023962308900429944,0.01633291332625384,low_risk,[]
txn_000352,user_0122,2024-01-05 17:07:19.474702859,32.46,0.0,0.0,0.04515947181685956,0.018063788726743826,low_risk,[]
txn_000424,user_0122,2024-01-06 18:59:14.320626874,35.92,0.0,0.0,0.03342134435322437,0.01336853774128975,low_risk,[]
txn_000626,user_0122,2024-01-09 05:32:12.491179146,34.2,0.0,0.0,0.028520126188034678,0.011408050475213871,low_risk,[]
txn_001125,user_0122,2024-01-15 21:31:44.985286302,34.81,0.0,0.0,0.03837216503123947,0.015348866012495788,low_risk,[]
txn_001324,user_0122,2024-01-18 14:24:38.850254909,27.52,0.0,0.0,0.030246354881560182,0.012098541952624074,low_risk,[]
txn_001993,user_0122,2024-01-27 07:57:15.544111613,30.57,0.0,0.0,0.08549355081767551,0.0341974203270702,low_risk,[]
txn_002269,user_0122,2024-01-31 00:47:11.200794324,36.19,0.1,0.0,0.0659609506347661,0.06138438025390644,low_risk,['increasing_sequence']
txn_002695,user_0122,2024-02-05 12:08:13.121909594,1574.02,0.7999999999999999,0.8,0.9999814778244542,0.8799925911297817,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total', 'increasing_sequence']"
txn_002939,user_0122,2024-02-08 16:55:04.188924335,21.69,0.0,0.0,0.000475403475569045,0.000190161390227618,low_risk,[]
txn_003071,user_0122,2024-02-10 10:42:36.101723491,33.76,0.0,0.0,0.000672493878275689,0.0002689975513102756,low_risk,[]
txn_003261,user_0122,2024-02-13 01:19:14.439349931,24.22,0.0,0.0,0.0014759353097153702,0.0005903741238861481,low_risk,[]
txn_003371,user_0122,2024-02-14 09:23:42.852145698,28.18,0.0,0.0,0.0008078850829271906,0.00032315403317087623,low_risk,[]
txn_003374,user_0122,2024-02-14 09:59:14.151163096,40.61,0.1,0.0,0.001738705521008689,0.03569548220840347,low_risk,['increasing_sequence']
txn_003407,user_0122,2024-02-14 19:47:43.181018645,40.42,0.0,0.0,0.0021045675981313113,0.0008418270392525246,low_risk,[]
txn_003446,user_0122,2024-02-15 10:16:14.119352627,48.21,0.0,0.0,0.002122477028549315,0.0008489908114197261,low_risk,[]
txn_003593,user_0122,2024-02-17 13:23:26.739829151,25.38,0.0,0.0,0.0007787288476065242,0.0003114915390426097,low_risk,[]
txn_003729,user_0122,2024-02-19 13:04:36.550820574,43.28,0.0,0.0,0.0018177799191453484,0.0007271119676581394,low_risk,[]
txn_004486,user_0122,2024-02-29 15:14:11.275905075,20.93,0.0,0.0,0.0011434537023572247,0.0004573814809428899,low_risk,[]
txn_000046,user_0123,2024-01-01 15:34:30.843212516,65.64,0.0,0.0,0.011437445411292943,0.004574978164517177,low_risk,[]
txn_000059,user_0123,2024-01-01 20:14:14.318177726,54.61,0.0,0.0,0.024941355712752272,0.00997654228510091,low_risk,[]
txn_000186,user_0123,2024-01-03 15:41:35.646445784,59.89,0.0,0.0,0.03585666670777425,0.014342666683109701,low_risk,[]
txn_000473,user_0123,2024-01-07 06:54:33.867833348,75.89,0.1,0.0,0.06623094826385194,0.06149237930554077,low_risk,['increasing_sequence']
txn_000692,user_0123,2024-01-09 23:07:17.518972725,65.79,0.0,0.0,0.11978683094858156,0.047914732379432626,low_risk,[]
txn_000816,user_0123,2024-01-11 13:10:29.243981315,63.22,0.0,0.0,0.0966991728251131,0.038679669130045245,low_risk,[]
txn_001001,user_0123,2024-01-14 08:09:13.160602089,59.69,0.0,0.0,0.045156291097595266,0.01806251643903811,low_risk,[]
txn_001034,user_0123,2024-01-14 15:30:48.787859749,52.67,0.0,0.0,0.03390332376173724,0.013561329504694897,low_risk,[]
txn_001122,user_0123,2024-01-15 20:43:39.026863155,54.11,0.0,0.0,0.05789264030455468,0.023157056121821874,low_risk,[]
txn_001171,user_0123,2024-01-16 14:02:41.420967856,54.75,0.1,0.0,0.04873007325373225,0.0544920293014929,low_risk,['increasing_sequence']
txn_001529,user_0123,2024-01-21 02:15:30.363986935,53.49,0.0,0.0,0.0415660802459806,0.016626432098392242,low_risk,[]
txn_001568,user_0123,2024-01-21 10:38:49.354990903,59.26,0.0,0.0,0.03335056464614633,0.013340225858458532,low_risk,[]
txn_001602,user_0123,2024-01-21 22:08:26.361639371,69.01,0.1,0.0,0.17719436348172268,0.10587774539268907,low_risk,['increasing_sequence']
txn_001613,user_0123,2024-01-22 02:01:20.599066710,56.44,0.0,0.0,0.32363587703459673,0.1294543508138387,low_risk,[]
txn_001834,user_0123,2024-01-25 05:22:28.995317891,62.0,0.0,0.0,0.04393234004515104,0.01757293601806042,low_risk,[]
txn_002264,user_0123,2024-01-31 00:15:18.357404034,62.28,0.1,0.0,0.03473927446837364,0.04889570978734945,low_risk,['increasing_sequence']
txn_002339,user_0123,2024-01-31 17:02:05.687754257,67.11,0.1,0.0,0.041037549580913255,0.051415019832365294,low_risk,['increasing_sequence']
txn_002562,user_0123,2024-02-03 15:39:58.396748085,57.33,0.0,0.0,0.018792594817588843,0.007517037927035538,low_risk,[]
txn_002632,user_0123,2024-02-04 15:41:08.707814367,52.42,0.0,0.0,0.019413948561494393,0.007765579424597758,low_risk,[]
txn_002672,user_0123,2024-02-05 04:03:58.692733429,61.5,0.0,0.0,0.0419874313921395,0.0167949725568558,low_risk,[]
txn_002925,user_0123,2024-02-08 12:43:54.995998179,59.41,0.0,0.0,0.019901988244246778,0.00796079529769871,low_risk,[]
txn_003144,user_0123,2024-02-11 12:31:17.339281566,60.85,0.0,0.0,0.03209419987848483,0.012837679951393934,low_risk,[]
txn_003146,user_0123,2024-02-11 13:08:10.973730452,57.97,0.0,0.0,0.02102373789381905,0.00840949515752762,low_risk,[]
txn_003325,user_0123,2024-02-13 18:09:54.673087097,51.15,0.0,0.0,0.014700822799058799,0.0058803291196235195,low_risk,[]
txn_003347,user_0123,2024-02-14 01:58:19.897816149,51.8,0.0,0.0,0.030807919730637952,0.012323167892255182,low_risk,[]
txn_003523,user_0123,2024-02-16 12:27:34.804264176,45.94,0.0,0.0,0.007209854119476038,0.0028839416477904156,low_risk,[]
txn_003750,user_0123,2024-02-19 19:10:09.244680968,54.94,0.0,0.0,0.03082177219089568,0.012328708876358271,low_risk,[]
txn_003842,user_0123,2024-02-20 22:20:53.856281326,47.14,0.0,0.0,0.023377710367430745,0.009351084146972298,low_risk,[]
txn_003898,user_0123,2024-02-21 14:06:41.759338463,60.66,0.0,0.0,0.03664845955567682,0.014659383822270729,low_risk,[]
txn_003959,user_0123,2024-02-22 12:37:55.916424010,56.38,0.0,0.0,0.018776091119419094,0.007510436447767638,low_risk,[]
txn_003965,user_0123,2024-02-22 13:38:27.099761731,53.55,0.0,0.0,0.05368126466567623,0.021472505866270492,low_risk,[]
txn_004328,user_0123,2024-02-27 13:11:50.447616894,47.14,0.0,0.0,0.011346987063329211,0.004538794825331685,low_risk,[]
txn_004351,user_0123,2024-02-27 17:01:41.528338659,54.06,0.0,0.0,0.026761684212702717,0.010704673685081087,low_risk,[]
txn_004458,user_0123,2024-02-29 06:04:36.252749584,649.32,0.6,0.6215589991436649,0.9999814778244542,0.7653823409156979,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']"
txn_000107,user_0124,2024-01-02 12:56:14.353567321,102.12,0.0,0.0,0.011793679501527871,0.0047174718006111485,low_risk,[]
txn_000144,user_0124,2024-01-03 02:31:26.309967533,99.41,0.0,0.0,0.03146185057599497,0.012584740230397988,low_risk,[]
txn_000215,user_0124,2024-01-04 00:51:26.647027894,97.3,0.0,0.0,0.061996049175713275,0.024798419670285312,low_risk,[]
txn_000336,user_0124,2024-01-05 10:46:26.383695975,106.77,0.0,0.0,0.03510415901047445,0.014041663604189781,low_risk,[]
txn_000348,user_0124,2024-01-05 15:12:01.037818374,120.52,0.1,0.0,0.0345797456290465,0.0488318982516186,low_risk,['increasing_sequence']
txn_000387,user_0124,2024-01-06 07:12:38.810307879,91.63,0.0,0.0,0.026763469033511025,0.01070538761340441,low_risk,[]
txn_000475,user_0124,2024-01-07 08:02:53.069558214,109.64,0.0,0.0,0.01716563864817928,0.006866255459271713,low_risk,[]
txn_000548,user_0124,2024-01-08 05:25:25.772257820,115.84,0.1,0.0,0.016717204360634876,0.041686881744253945,low_risk,['increasing_sequence']
txn_000602,user_0124,2024-01-08 22:22:53.202960664,109.55,0.0,0.0,0.009405864525836466,0.0037623458103345866,low_risk,[]
txn_000738,user_0124,2024-01-10 12:43:54.287941036,135.34,0.0,0.0,0.017010525116078458,0.006804210046431384,low_risk,[]
txn_001073,user_0124,2024-01-15 07:23:13.222922549,84.46,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_001154,user_0124,2024-01-16 08:32:04.681696496,129.64,0.0,0.0,0.01882138311737457,0.007528553246949828,low_risk,[]
txn_001210,user_0124,2024-01-17 01:37:12.274121539,101.01,0.0,0.0,0.0142828398968208,0.00571313595872832,low_risk,[]
txn_001235,user_0124,2024-01-17 10:17:58.654395376,87.84,0.0,0.0,0.00042203465895004015,0.00016881386358001606,low_risk,[]
txn_001273,user_0124,2024-01-17 20:44:52.928772535,109.72,0.0,0.0,0.022761597822278566,0.009104639128911426,low_risk,[]
txn_001446,user_0124,2024-01-20 06:35:32.826328379,102.64,0.0,0.0,0.007332955835785105,0.002933182334314042,low_risk,[]
txn_001538,user_0124,2024-01-21 05:04:44.897978730,93.94,0.0,0.0,0.0014305022859358945,0.0005722009143743578,low_risk,[]
txn_001685,user_0124,2024-01-23 00:53:59.727645591,74.38,0.0,0.0,0.0001751704380946806,7.006817523787223e-05,low_risk,[]
txn_002321,user_0124,2024-01-31 13:02:38.922877328,101.31,0.0,0.0,0.007911686359623415,0.0031646745438493663,low_risk,[]
txn_002347,user_0124,2024-01-31 20:50:29.802150549,91.82,0.0,0.0,0.0021211454315484476,0.0008484581726193791,low_risk,[]
txn_002449,user_0124,2024-02-02 09:29:32.465382196,101.34,0.0,0.0,0.006378487844114815,0.002551395137645926,low_risk,[]
txn_002464,user_0124,2024-02-02 14:11:28.590642243,106.3,0.1,0.0,0.005373757824910477,0.037149503129964186,low_risk,['increasing_sequence']
txn_002972,user_0124,2024-02-09 01:28:06.950370176,99.14,0.0,0.0,0.005302232531683575,0.00212089301267343,low_risk,[]
txn_003136,user_0124,2024-02-11 09:49:24.501597469,114.79,0.0,0.0,0.007171100799076441,0.0028684403196305767,low_risk,[]
txn_003149,user_0124,2024-02-11 13:46:35.700121022,94.39,0.0,0.0,0.011812366854475771,0.004724946741790309,low_risk,[]
txn_003279,user_0124,2024-02-13 06:19:05.847685479,121.21,0.0,0.0,0.007456115145837439,0.0029824460583349754,low_risk,[]
txn_003286,user_0124,2024-02-13 07:18:21.468106909,109.97,0.0,0.0,0.009874330475991707,0.003949732190396683,low_risk,[]
txn_003416,user_0124,2024-02-14 23:29:23.642576623,81.08,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_003440,user_0124,2024-02-15 07:32:03.051790238,122.19,0.0,0.0,0.008406930325191086,0.0033627721300764344,low_risk,[]
txn_003576,user_0124,2024-02-17 07:18:25.114876044,109.07,0.0,0.0,0.009927743403803356,0.003971097361521343,low_risk,[]
txn_003686,user_0124,2024-02-18 22:15:13.206948973,103.62,0.0,0.0,0.006652843990133714,0.0026611375960534857,low_risk,[]
txn_003761,user_0124,2024-02-20 02:05:27.679094216,82.12,0.0,0.0,0.0001751704380946806,7.006817523787223e-05,low_risk,[]
txn_003776,user_0124,2024-02-20 05:56:51.457801798,1502.24,0.5,0.6315602761826786,0.9999467184017954,0.7328687564063878,high_risk,"['jump_from_previous', 'high_vs_average']"
txn_003836,user_0124,2024-02-20 20:42:37.432430258,117.72,0.0,0.0,0.00015291771152491445,6.116708460996578e-05,low_risk,[]
txn_003846,user_0124,2024-02-20 22:58:10.371699485,103.79,0.0,0.0,0.0,0.0,low_risk,[]
txn_004021,user_0124,2024-02-23 04:35:34.683491555,128.62,0.0,0.0,0.003499473906204587,0.0013997895624818348,low_risk,[]
txn_004249,user_0124,2024-02-26 12:34:16.900506826,123.72,0.0,0.0,0.0011457780344154714,0.0004583112137661886,low_risk,[]
txn_004336,user_0124,2024-02-27 14:56:43.323655601,100.1,0.0,0.0,0.00019733883779284034,7.893553511713614e-05,low_risk,[]
txn_000309,user_0125,2024-01-05 01:55:46.682616563,19.21,0.0,0.0,0.008151367831126261,0.0032605471324505045,low_risk,[]
txn_000707,user_0125,2024-01-10 04:52:55.963812638,10.45,0.0,0.0,0.025645384311795846,0.01025815372471834,low_risk,[]
txn_000872,user_0125,2024-01-12 08:48:12.521517911,9.03,0.0,0.0,0.03838026700996563,0.015352106803986252,low_risk,[]
txn_000926,user_0125,2024-01-13 05:52:38.057242702,21.32,0.0,0.013538205980066447,0.012451160575128281,0.008365015725067924,low_risk,[]
txn_000990,user_0125,2024-01-14 03:25:18.703781443,24.28,0.1,0.0,0.022740376028779066,0.044096150411511624,low_risk,['increasing_sequence']
txn_001457,user_0125,2024-01-20 08:26:11.233744248,16.89,0.0,0.0,0.017305783370092597,0.0069223133480370395,low_risk,[]
txn_001520,user_0125,2024-01-20 23:57:52.279089322,24.41,0.0,0.0,0.020273041109279733,0.008109216443711894,low_risk,[]
txn_001525,user_0125,2024-01-21 01:11:19.897546572,25.42,0.1,0.0,0.04461451324051178,0.05284580529620471,low_risk,['increasing_sequence']
txn_001953,user_0125,2024-01-26 20:48:07.458590460,9.99,0.0,0.0,0.04203134994120257,0.01681253997648103,low_risk,[]
txn_001958,user_0125,2024-01-26 22:02:08.936071661,27.3,0.0,0.027477477477477474,0.021826002068102177,0.01559977019661024,low_risk,[]
txn_002009,user_0125,2024-01-27 11:43:03.654333773,14.64,0.0,0.0,0.0789960981173102,0.031598439246924084,low_risk,[]
txn_002012,user_0125,2024-01-27 12:36:08.692031167,11.64,0.0,0.0,0.1048298230954407,0.041931929238176284,low_risk,[]
txn_002070,user_0125,2024-01-28 08:36:12.217678642,21.95,0.0,0.0,0.0727712488322178,0.029108499532887123,low_risk,[]
txn_002233,user_0125,2024-01-30 16:35:07.856624246,17.92,0.0,0.0,0.034117778858810614,0.013647111543524246,low_risk,[]
txn_002468,user_0125,2024-02-02 15:10:20.990749079,18.25,0.0,0.0,0.08898795369128759,0.03559518147651504,low_risk,[]
txn_002526,user_0125,2024-02-03 07:37:50.722152496,14.21,0.0,0.0,0.07074693783327626,0.028298775133310507,low_risk,[]
txn_002700,user_0125,2024-02-05 13:54:38.943332331,23.99,0.0,0.0,0.058573757561065906,0.023429503024426365,low_risk,[]
txn_002701,user_0125,2024-02-05 14:08:57.295731126,16.89,0.0,0.0,0.08850458508636652,0.03540183403454661,low_risk,[]
txn_003037,user_0125,2024-02-09 20:42:48.068240822,16.25,0.0,0.0,0.09003203037481765,0.03601281214992706,low_risk,[]
txn_003204,user_0125,2024-02-12 05:04:47.312682397,13.44,0.0,0.0,0.05463169154870237,0.02185267661948095,low_risk,[]
txn_003273,user_0125,2024-02-13 04:17:34.117514782,18.58,0.0,0.0,0.06140100115407491,0.024560400461629966,low_risk,[]
txn_003342,user_0125,2024-02-13 23:58:12.027116090,19.52,0.1,0.0,0.08087829616393151,0.0673513184655726,low_risk,['increasing_sequence']
txn_003469,user_0125,2024-02-15 19:31:54.551578481,1334.48,0.7999999999999999,0.8,0.9949814778244543,0.8779925911297817,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total', 'increasing_sequence']"
txn_003653,user_0125,2024-02-18 08:42:47.719689056,12.0,0.0,0.0,0.008289499397019952,0.003315799758807981,low_risk,[]
txn_003754,user_0125,2024-02-19 22:49:36.028811259,6.59,0.0,0.0,0.001077790779069652,0.00043111631162786083,low_risk,[]
txn_003843,user_0125,2024-02-20 22:22:07.466611731,25.57,0.0,0.07050455235204856,0.00048204873096579386,0.017818957580398455,low_risk,[]
txn_004090,user_0125,2024-02-24 02:48:51.939967863,14.78,0.0,0.0,0.002882482820638816,0.0011529931282555264,low_risk,[]
txn_004340,user_0125,2024-02-27 15:56:23.214522506,26.31,0.0,0.0,0.0022973240611704497,0.0009189296244681799,low_risk,[]
txn_004484,user_0125,2024-02-29 14:24:07.061526649,14.26,0.0,0.0,0.006960885798390203,0.0027843543193560812,low_risk,[]
txn_000025,user_0126,2024-01-01 07:34:28.479102872,40.1,0.0,0.0,0.007983183327326575,0.00319327333093063,low_risk,[]
txn_000670,user_0126,2024-01-09 17:48:16.353038329,30.49,0.0,0.0,0.015654892450409425,0.00626195698016377,low_risk,[]
txn_000907,user_0126,2024-01-12 22:34:54.335193110,25.43,0.0,0.0,0.009562940293958776,0.0038251761175835106,low_risk,[]
txn_000975,user_0126,2024-01-13 22:37:25.594814229,30.14,0.0,0.0,0.03629502810195561,0.014518011240782246,low_risk,[]
txn_001339,user_0126,2024-01-18 18:52:12.648846259,33.8,0.1,0.0,0.03157613714421502,0.04763045485768601,low_risk,['increasing_sequence']
txn_001357,user_0126,2024-01-19 01:56:47.994880442,42.24,0.1,0.0,0.03204730381423322,0.04781892152569329,low_risk,['increasing_sequence']
txn_001672,user_0126,2024-01-22 20:40:00.145910364,50.34,0.1,0.0,0.05610458895333473,0.05744183558133389,low_risk,['increasing_sequence']
txn_001750,user_0126,2024-01-24 06:26:05.748495712,43.96,0.0,0.0,0.0875951137224906,0.03503804548899624,low_risk,[]
txn_001838,user_0126,2024-01-25 06:12:34.007341275,46.74,0.0,0.0,0.07424270034406526,0.029697080137626106,low_risk,[]
txn_001879,user_0126,2024-01-26 00:50:31.431182650,16.1,0.0,0.0,0.06602078122922536,0.026408312491690147,low_risk,[]
txn_002010,user_0126,2024-01-27 11:46:17.238511957,52.68,0.0,0.04770186335403726,0.08139498082559317,0.04448345816874658,low_risk,[]
txn_002055,user_0126,2024-01-28 02:37:26.717314268,45.93,0.0,0.0,0.07350474198438729,0.02940189679375492,low_risk,[]
txn_002073,user_0126,2024-01-28 09:03:54.453193161,19.06,0.0,0.0,0.06957612096959878,0.027830448387839515,low_risk,[]
txn_002151,user_0126,2024-01-29 11:44:45.734015918,30.32,0.0,0.0,0.033579987971633495,0.013431995188653399,low_risk,[]
txn_002307,user_0126,2024-01-31 10:08:47.568020502,28.98,0.0,0.0,0.03429037188313763,0.013716148753255053,low_risk,[]
txn_002911,user_0126,2024-02-08 06:51:40.436973440,32.68,0.0,0.0,0.06666827788726744,0.026667311154906975,low_risk,[]
txn_002990,user_0126,2024-02-09 07:13:45.207186543,44.67,0.1,0.0,0.03960460807029964,0.050841843228119854,low_risk,['increasing_sequence']
txn_002993,user_0126,2024-02-09 07:47:14.033046385,50.43,0.1,0.0,0.06716849140757555,0.06186739656303022,low_risk,['increasing_sequence']
txn_003058,user_0126,2024-02-10 04:06:37.633552694,23.5,0.0,0.0,0.05588042601449592,0.02235217040579837,low_risk,[]
txn_003196,user_0126,2024-02-12 03:00:47.582211045,3802.3,0.7,0.8,0.9999467184017954,0.8449786873607181,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']"
txn_003281,user_0126,2024-02-13 06:32:23.686059767,26.58,0.0,0.0,0.000475403475569045,0.000190161390227618,low_risk,[]
txn_003508,user_0126,2024-02-16 07:44:32.422894402,29.76,0.0,0.0,0.0011726099376778909,0.00046904397507115635,low_risk,[]
txn_003529,user_0126,2024-02-16 14:23:44.244119637,55.75,0.1,0.0,0.0012645041126570853,0.03550580164506283,low_risk,['increasing_sequence']
txn_003803,user_0126,2024-02-20 11:59:08.661563828,43.97,0.0,0.0,0.0001751704380946806,7.006817523787223e-05,low_risk,[]
txn_003817,user_0126,2024-02-20 15:35:49.492413355,42.89,0.0,0.0,0.0008168322452032263,0.00032673289808129053,low_risk,[]
txn_003933,user_0126,2024-02-22 01:40:32.742350826,66.43,0.0,0.0,0.0010372187330263893,0.00041488749321055574,low_risk,[]
txn_004038,user_0126,2024-02-23 08:09:31.829220779,28.15,0.0,0.0,0.000475403475569045,0.000190161390227618,low_risk,[]
txn_004265,user_0126,2024-02-26 17:22:05.120405787,43.35,0.0,0.0,0.0049439863619899485,0.0019775945447959796,low_risk,[]
txn_004356,user_0126,2024-02-27 17:45:49.127685835,27.89,0.0,0.0,0.0012687470959764449,0.000507498838390578,low_risk,[]
txn_004488,user_0126,2024-02-29 15:31:35.242580943,43.91,0.0,0.0,0.0010372187330263893,0.00041488749321055574,low_risk,[]
txn_000048,user_0127,2024-01-01 17:05:00.531437249,54.66,0.0,0.0,0.016398658080999873,0.00655946323239995,low_risk,[]
txn_000310,user_0127,2024-01-05 02:20:22.885457911,38.04,0.0,0.0,0.05190022911348335,0.02076009164539334,low_risk,[]
txn_001004,user_0127,2024-01-14 08:45:26.398886666,97.02,0.0,0.02530293865425254,0.8822871553379987,0.35924059679876263,low_risk,[]
txn_001718,user_0127,2024-01-23 14:59:01.407923221,135.83,0.1,0.007392473118279574,0.9942295008483675,0.43453991861891694,medium_risk,['increasing_sequence']
txn_002689,user_0127,2024-02-05 09:48:34.752456338,184.34,0.1,0.024643772731369664,0.9994117306478881,0.4409256354419977,medium_risk,['increasing_sequence']
txn_003436,user_0127,2024-02-15 06:35:16.950428743,242.55,0.1,0.059178540644830066,0.9994025995871332,0.4495556749960608,medium_risk,['increasing_sequence']
txn_004216,user_0127,2024-02-26 02:56:23.671297396,54.34,0.0,0.0,0.0005420391264303196,0.00021681565057212783,low_risk,[]
txn_000771,user_0128,2024-01-10 23:50:20.338709903,52.01,0.0,0.0,0.025496774198524294,0.010198709679409718,low_risk,[]
txn_000818,user_0128,2024-01-11 13:21:52.809861881,76.06,0.0,0.0,0.07623310078097567,0.03049324031239027,low_risk,[]
txn_001309,user_0128,2024-01-18 09:32:35.362174079,669.36,0.6,0.6714314319350639,0.9999814778244542,0.7778504491135476,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']"
txn_001567,user_0128,2024-01-21 10:07:35.700607434,46.32,0.0,0.0,0.0029125904672166443,0.0011650361868866578,low_risk,[]
txn_001854,user_0128,2024-01-25 13:32:13.356047790,85.12,0.0,0.0,0.00770307828834941,0.003081231315339764,low_risk,[]
txn_002202,user_0128,2024-01-30 08:45:02.794256784,89.49,0.1,0.0,0.010586840547369447,0.039234736218947776,low_risk,['increasing_sequence']
txn_002854,user_0128,2024-02-07 12:42:47.809844092,75.21,0.0,0.0,0.0010681171823455908,0.00042724687293823634,low_risk,[]
txn_002977,user_0128,2024-02-09 03:17:55.949537630,48.19,0.0,0.0,0.0007991845248191312,0.0003196738099276525,low_risk,[]
txn_003055,user_0128,2024-02-10 03:36:38.022907484,59.47,0.0,0.0,0.003218154894921047,0.0012872619579684188,low_risk,[]
txn_003359,user_0128,2024-02-14 05:14:56.070399686,73.88,0.1,0.0,0.0013784671955039795,0.035551386878201585,low_risk,['increasing_sequence']
txn_003470,user_0128,2024-02-15 19:54:46.230953868,88.04,0.1,0.0,0.0009650765152961364,0.03538603060611845,low_risk,['increasing_sequence']
txn_000950,user_0129,2024-01-13 15:08:21.876669616,83.51,0.0,0.0,0.005380728105425354,0.0021522912421701418,low_risk,[]
txn_001204,user_0129,2024-01-17 00:23:34.433139873,78.49,0.0,0.0,0.09940851881291407,0.039763407525165634,low_risk,[]
txn_002006,user_0129,2024-01-27 11:20:38.443734965,74.93,0.0,0.0,0.11488262681295669,0.04595305072518268,low_risk,[]
txn_002386,user_0129,2024-02-01 12:12:45.631916856,628.17,0.7,0.7036305597043578,0.9999467184017954,0.8208863272868077,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']"
txn_002642,user_0129,2024-02-04 19:32:14.151772339,78.37,0.0,0.0,0.003685797394463779,0.0014743189577855118,low_risk,[]
txn_003910,user_0129,2024-02-21 16:00:06.924717620,75.63,0.0,0.0,0.017523426877993,0.0070093707511972,low_risk,[]
txn_000018,user_0130,2024-01-01 04:50:30.091823467,71.31,0.0,0.0,0.003404759328166095,0.001361903731266438,low_risk,[]
txn_000164,user_0130,2024-01-03 07:43:10.063391681,62.36,0.0,0.0,0.020419883060228138,0.008167953224091256,low_risk,[]
txn_000167,user_0130,2024-01-03 08:00:09.627256967,96.18,0.0,0.0,0.051858401104827936,0.020743360441931175,low_risk,[]
txn_000797,user_0130,2024-01-11 07:26:12.625052077,119.37,0.1,0.0,0.09436635332761258,0.07274654133104502,low_risk,['increasing_sequence']
txn_000979,user_0130,2024-01-14 00:00:26.166903429,91.63,0.0,0.0,0.026383208180544467,0.010553283272217787,low_risk,[]
txn_001013,user_0130,2024-01-14 09:08:27.372906795,89.08,0.0,0.0,0.025282102633121122,0.01011284105324845,low_risk,[]
txn_001074,user_0130,2024-01-15 08:17:08.211723078,91.26,0.0,0.0,0.018053839943138986,0.0072215359772555944,low_risk,[]
txn_001437,user_0130,2024-01-20 04:13:18.924685140,53.1,0.0,0.0,0.0013107446158084374,0.0005242978463233749,low_risk,[]
txn_001614,user_0130,2024-01-22 02:07:13.019831020,81.57,0.0,0.0,0.017596083446128164,0.007038433378451266,low_risk,[]
txn_001677,user_0130,2024-01-22 23:06:57.594669971,8624.88,0.7999999999999999,0.8,0.9949814778244543,0.8779925911297817,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total', 'increasing_sequence']"
txn_001716,user_0130,2024-01-23 14:41:57.607530988,77.51,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_002333,user_0130,2024-01-31 15:31:53.400546195,47.12,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_002410,user_0130,2024-02-01 22:15:49.125354881,76.43,0.0,0.0,0.000672493878275689,0.0002689975513102756,low_risk,[]
txn_002479,user_0130,2024-02-02 17:52:05.588172595,105.92,0.1,0.0,0.00034431640292699293,0.03513772656117079,low_risk,['increasing_sequence']
txn_002641,user_0130,2024-02-04 18:53:17.695943799,80.89,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_002774,user_0130,2024-02-06 12:52:23.266584152,86.19,0.0,0.0,0.0001751704380946806,7.006817523787223e-05,low_risk,[]
txn_002820,user_0130,2024-02-07 00:36:17.433590620,120.92,0.1,0.0,0.00034431640292699293,0.03513772656117079,low_risk,['increasing_sequence']
txn_003129,user_0130,2024-02-11 07:29:42.333561953,62.9,0.0,0.0,4.987704447546021e-05,1.9950817790184086e-05,low_risk,[]
txn_003554,user_0130,2024-02-17 01:28:20.706564665,83.87,0.0,0.0,9.745218207163335e-05,3.8980872828653343e-05,low_risk,[]
