transaction_id,user_id,transaction_time,amount,rule_score,behavioral_risk_score,model_score,final_score,risk_class,triggered_rules,is_anomaly
txn_001987,user_0101,2024-01-27 06:24:31.417670159,80.29,0.0,0.0,0.0225900149318549,0.0090360059727419,low_risk,[],0
txn_002886,user_0101,2024-02-07 23:39:27.760149042,85.23,0.1,0.0,0.0393290301810019,0.0507316120724007,low_risk,['increasing_sequence'],0
txn_003156,user_0101,2024-02-11 16:41:33.072126328,80.68,0.0,0.0,0.0285851143199334,0.0114340457279733,low_risk,[],0
txn_004253,user_0101,2024-02-26 13:56:59.228771739,89.36,0.0,0.0,0.0590873196051872,0.0236349278420749,low_risk,[],0
txn_000445,user_0102,2024-01-07 01:19:03.520913720,137.71,0.0,0.0,0.016133630858264,0.0064534523433056,low_risk,[],0
txn_000673,user_0102,2024-01-09 18:17:07.942340837,157.38,0.0,0.0,0.0880727320983508,0.0352290928393403,low_risk,[],0
txn_000755,user_0102,2024-01-10 18:47:23.602803051,172.17,0.1,0.0,0.076366198141503,0.0655464792566012,low_risk,['increasing_sequence'],0
txn_000913,user_0102,2024-01-13 00:17:49.475233703,119.56,0.0,0.0,0.014362427977375,0.00574497119095,low_risk,[],0
txn_001920,user_0102,2024-01-26 12:54:38.586052588,203.96,0.0,0.0,0.3538930663424126,0.141557226536965,low_risk,[],0
txn_001939,user_0102,2024-01-26 17:15:06.066080764,148.73,0.0,0.0,0.0179464333278861,0.0071785733311544,low_risk,[],0
txn_002075,user_0102,2024-01-28 11:04:02.044432889,200.42,0.0,0.0,0.0859465536218844,0.0343786214487537,low_risk,[],0
txn_002246,user_0102,2024-01-30 20:50:44.073384629,282.17,0.1,0.0,0.4391409045607867,0.2106563618243147,low_risk,['increasing_sequence'],0
txn_002271,user_0102,2024-01-31 00:57:10.566823036,211.06,0.0,0.0,0.0548679885827443,0.0219471954330977,low_risk,[],0
txn_003066,user_0102,2024-02-10 09:43:34.350621056,207.35,0.0,0.0,0.0571189696509307,0.0228475878603722,low_risk,[],0
txn_003297,user_0102,2024-02-13 10:42:35.568014144,1534.35,0.5,0.5590548389175687,0.9948702620560056,0.7127118145517944,high_risk,"['jump_from_previous', 'high_vs_average']",1
txn_003633,user_0102,2024-02-18 01:22:31.975662254,183.61,0.0,0.0,0.00047253413867,0.000189013655468,low_risk,[],0
txn_003706,user_0102,2024-02-19 04:27:55.179399907,269.92,0.0,0.0,0.0149930131669128,0.0059972052667651,low_risk,[],0
txn_003847,user_0102,2024-02-20 23:35:47.525618645,106.27,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_003885,user_0102,2024-02-21 09:50:44.381580765,210.17,0.0,0.0,0.0012552117417382,0.0005020846966952,low_risk,[],0
txn_003921,user_0102,2024-02-21 19:25:38.037424462,185.71,0.0,0.0,0.0004281130124021,0.0001712452049608,low_risk,[],0
txn_004064,user_0102,2024-02-23 16:28:25.664739830,163.68,0.0,0.0,0.0005755748057195,0.0002302299222878,low_risk,[],0
txn_000008,user_0103,2024-01-01 02:29:00.555824757,101.94,0.0,0.0,0.015995082265624,0.0063980329062496,low_risk,[],0
txn_000037,user_0103,2024-01-01 11:26:51.163417018,67.43,0.0,0.0,0.0165530000684207,0.0066212000273682,low_risk,[],0
txn_000377,user_0103,2024-01-06 04:10:31.438450133,71.55,0.0,0.0,0.0313220197774855,0.0125288079109942,low_risk,[],0
txn_000578,user_0103,2024-01-08 15:01:59.216960115,54.8,0.0,0.0,0.0216662223865542,0.0086664889546217,low_risk,[],0
txn_001189,user_0103,2024-01-16 21:02:52.330394708,67.3,0.0,0.0,0.0656408131729043,0.0262563252691617,low_risk,[],0
txn_001265,user_0103,2024-01-17 18:53:34.831734874,82.46,0.1,0.0,0.0732646608413823,0.0643058643365529,low_risk,['increasing_sequence'],0
txn_001375,user_0103,2024-01-19 10:07:00.395936301,73.72,0.0,0.0,0.0757841823593822,0.0303136729437528,low_risk,[],0
txn_001697,user_0103,2024-01-23 06:35:10.907216397,66.05,0.0,0.0,0.0598958550509498,0.0239583420203799,low_risk,[],0
txn_001837,user_0103,2024-01-25 06:05:29.527523938,82.54,0.0,0.0,0.0479652899296331,0.0191861159718532,low_risk,[],0
txn_002173,user_0103,2024-01-29 22:06:30.470605125,70.8,0.0,0.0,0.0565377242694472,0.0226150897077789,low_risk,[],0
txn_002196,user_0103,2024-01-30 06:25:24.795412408,903.17,0.5,0.66278408170202,0.9999467184017954,0.7406747077862231,high_risk,"['jump_from_previous', 'high_vs_average']",1
txn_002757,user_0103,2024-02-06 08:23:58.035996914,46.87,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_002797,user_0103,2024-02-06 18:10:00.459786746,39.08,0.0,0.0,0.0008168322452032,0.0003267328980812,low_risk,[],0
txn_003332,user_0103,2024-02-13 19:26:07.594654987,70.17,0.0,0.0,0.0030470676101494,0.0012188270440597,low_risk,[],0
txn_003439,user_0103,2024-02-15 07:26:11.236111159,110.55,0.1,0.0,0.0152098107614954,0.0410839243045981,low_risk,['increasing_sequence'],0
txn_003578,user_0103,2024-02-17 09:14:26.784153518,61.83,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_003618,user_0103,2024-02-17 21:52:01.716524335,61.74,0.0,0.0,0.0005694964522674,0.0002277985809069,low_risk,[],0
txn_003648,user_0103,2024-02-18 06:45:53.538525532,88.87,0.0,0.0,0.0005311536794516,0.0002124614717806,low_risk,[],0
txn_003680,user_0103,2024-02-18 19:03:19.434525227,58.71,0.0,0.0,0.0008608329846575,0.000344333193863,low_risk,[],0
txn_003828,user_0103,2024-02-20 18:31:20.285604465,90.78,0.0,0.0,0.001668602421946,0.0006674409687784,low_risk,[],0
txn_003894,user_0103,2024-02-21 13:40:34.288738284,64.47,0.0,0.0,0.0009052541109255,0.0003621016443702,low_risk,[],0
txn_004172,user_0103,2024-02-25 10:45:56.328010869,60.93,0.0,0.0,0.000322632231412,0.0001290528925648,low_risk,[],0
txn_004421,user_0103,2024-02-28 16:10:06.759419654,65.3,0.0,0.0,0.0008722275567534,0.0003488910227013,low_risk,[],0
txn_004463,user_0103,2024-02-29 06:59:47.955249413,69.11,0.1,0.0,0.0005694964522674,0.0352277985809069,low_risk,['increasing_sequence'],0
txn_000027,user_0104,2024-01-01 07:39:54.338897538,53.56,0.0,0.0,0.0133668224026231,0.0053467289610492,low_risk,[],0
txn_000074,user_0104,2024-01-02 01:24:56.949465659,46.61,0.0,0.0,0.058553234378325,0.02342129375133,low_risk,[],0
txn_000111,user_0104,2024-01-02 14:24:27.646166213,54.28,0.0,0.0,0.0521377684727221,0.0208551073890888,low_risk,[],0
txn_000146,user_0104,2024-01-03 02:37:25.134956712,56.97,0.1,0.0,0.0510735008914887,0.0554294003565955,low_risk,['increasing_sequence'],0
txn_000190,user_0104,2024-01-03 16:43:58.800980439,68.09,0.1,0.0,0.1289629823080098,0.0865851929232039,low_risk,['increasing_sequence'],0
txn_000206,user_0104,2024-01-03 21:57:01.808909981,83.06,0.1,0.0,0.2814348625534524,0.1475739450213809,low_risk,['increasing_sequence'],0
txn_000243,user_0104,2024-01-04 07:53:32.882520814,31.35,0.0,0.0,0.0323603958766744,0.0129441583506697,low_risk,[],0
txn_000248,user_0104,2024-01-04 09:34:34.736850268,83.06,0.0,0.0243540669856459,0.178728295900389,0.0775798351065671,low_risk,[],0
txn_000262,user_0104,2024-01-04 11:45:37.164619983,89.76,0.1,0.0,0.4261895603630263,0.2054758241452105,low_risk,['increasing_sequence'],0
txn_000555,user_0104,2024-01-08 06:00:06.701110371,30.32,0.0,0.0,0.0119022519840921,0.0047609007936368,low_risk,[],0
txn_000809,user_0104,2024-01-11 11:15:09.559000829,45.18,0.0,0.0,0.0090306779883696,0.0036122711953478,low_risk,[],0
txn_000879,user_0104,2024-01-12 11:53:03.042067979,63.46,0.1,0.0,0.0498583078630579,0.0549433231452231,low_risk,['increasing_sequence'],0
txn_001021,user_0104,2024-01-14 11:03:16.178582186,71.73,0.1,0.0,0.0592202435956391,0.0586880974382556,low_risk,['increasing_sequence'],0
txn_001067,user_0104,2024-01-15 04:59:25.403925077,76.5,0.1,0.0,0.0566485461006537,0.0576594184402614,low_risk,['increasing_sequence'],0
txn_001296,user_0104,2024-01-18 04:54:40.505941050,803.55,0.6,0.6502682613471024,0.9999814778244542,0.7725596564665573,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']",1
txn_001393,user_0104,2024-01-19 15:41:14.116117671,55.09,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_001732,user_0104,2024-01-23 21:26:40.683935260,54.98,0.0,0.0,0.000561877543595,0.000224751017438,low_risk,[],0
txn_001811,user_0104,2024-01-24 23:21:29.879996867,35.19,0.0,0.0,0.0001751704380946,7.006817523787223e-05,low_risk,[],0
txn_001833,user_0104,2024-01-25 05:16:07.065230885,55.24,0.0,0.0,0.0031711911903606,0.0012684764761442,low_risk,[],0
txn_002005,user_0104,2024-01-27 10:42:14.617908198,45.05,0.0,0.0,0.000561877543595,0.000224751017438,low_risk,[],0
txn_002766,user_0104,2024-02-06 10:51:36.570002372,64.05,0.0,0.0,0.0023144892729336,0.0009257957091734,low_risk,[],0
txn_002770,user_0104,2024-02-06 11:49:12.922615241,28.21,0.0,0.0,0.000475403475569,0.0001901613902276,low_risk,[],0
txn_002874,user_0104,2024-02-07 18:37:46.240705278,72.08,0.0,0.0208170861396667,0.0126048185577973,0.0102461989580356,low_risk,[],0
txn_003127,user_0104,2024-02-11 07:19:51.392450575,83.9,0.1,0.0,0.0123952345099858,0.0399580938039943,low_risk,['increasing_sequence'],0
txn_003138,user_0104,2024-02-11 10:00:53.859443523,68.21,0.0,0.0,0.0012774117254,0.00051096469016,low_risk,[],0
txn_003337,user_0104,2024-02-13 21:07:33.857353270,13.37,0.0,0.0,0.0026853129079619,0.0010741251631847,low_risk,[],0
txn_003489,user_0104,2024-02-16 01:34:09.661642942,70.18,0.25,0.1218399401645475,0.0184219103525404,0.125328749182153,low_risk,['jump_from_previous'],0
txn_003936,user_0104,2024-02-22 02:38:24.839609677,54.33,0.0,0.0,0.000322632231412,0.0001290528925648,low_risk,[],0
txn_004093,user_0104,2024-02-24 04:14:16.016557856,50.13,0.0,0.0,0.0008639818436865,0.0003455927374746,low_risk,[],0
txn_004370,user_0104,2024-02-28 00:23:11.249993044,59.88,0.0,0.0,0.0019357328936788,0.0007742931574715,low_risk,[],0
txn_000486,user_0105,2024-01-07 11:03:14.213566314,32.58,0.0,0.0,0.0195908332770529,0.0078363333108211,low_risk,[],0
txn_001432,user_0105,2024-01-20 03:10:08.373171459,18.64,0.0,0.0,0.0148701567921913,0.0059480627168765,low_risk,[],0
txn_002277,user_0105,2024-01-31 02:00:30.646224703,15.93,0.0,0.0,0.011194226666622,0.0044776906666488,low_risk,[],0
txn_002485,user_0105,2024-02-02 20:17:47.773248013,37.05,0.0,0.0122175141242937,0.0308442869938173,0.0153920933286003,low_risk,[],0
txn_002727,user_0105,2024-02-05 22:47:31.507015966,37.38,0.1,0.0,0.0490624461190736,0.0546249784476294,low_risk,['increasing_sequence'],0
txn_002889,user_0105,2024-02-08 00:57:56.616566792,35.59,0.0,0.0,0.0450363427602953,0.0180145371041181,low_risk,[],0
txn_003224,user_0105,2024-02-12 12:18:04.160287320,40.09,0.0,0.0,0.0598066957068326,0.023922678282733,low_risk,[],0
txn_003241,user_0105,2024-02-12 18:03:35.457123512,28.11,0.0,0.0,0.0774924265810175,0.030996970632407,low_risk,[],0
txn_003572,user_0105,2024-02-17 06:16:42.832701561,37.16,0.0,0.0,0.0946960255832709,0.0378784102333083,low_risk,[],0
txn_003891,user_0105,2024-02-21 12:56:46.459620803,34.49,0.0,0.0,0.1076901808300253,0.0430760723320101,low_risk,[],0
txn_004041,user_0105,2024-02-23 09:47:26.919018919,1487.94,0.7,0.8,0.9999467184017954,0.8449786873607181,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']",1
txn_000022,user_0106,2024-01-01 06:24:26.408344927,44.23,0.0,0.0,0.0264593938315483,0.0105837575326193,low_risk,[],0
txn_000148,user_0106,2024-01-03 03:03:14.222401779,38.82,0.0,0.0,0.105640971088507,0.0422563884354028,low_risk,[],0
txn_000612,user_0106,2024-01-09 01:25:59.181525147,34.99,0.0,0.0,0.0405495845305956,0.0162198338122382,low_risk,[],0
txn_001084,user_0106,2024-01-15 11:08:33.989925239,49.08,0.0,0.0,0.1032367436269565,0.0412946974507826,low_risk,[],0
txn_001383,user_0106,2024-01-19 12:29:55.096439430,81.83,0.1,0.0,0.4224424795569645,0.2039769918227858,low_risk,['increasing_sequence'],0
txn_001531,user_0106,2024-01-21 03:10:24.725945706,70.78,0.0,0.0,0.4791328687843397,0.1916531475137358,low_risk,[],1
txn_002026,user_0106,2024-01-27 18:44:43.559293213,99.09,0.0,0.0,0.9460550589093456,0.3784220235637383,low_risk,[],1
txn_002082,user_0106,2024-01-28 13:54:12.782273077,134.48,0.1,0.0123824077169189,0.9994544715621626,0.4378773905540948,medium_risk,['increasing_sequence'],1
txn_002157,user_0106,2024-01-29 14:17:44.522486565,176.95,0.1,0.0279233688776432,0.9993859540008608,0.4417352238197551,medium_risk,['increasing_sequence'],1
txn_002190,user_0106,2024-01-30 04:31:07.066980560,66.36,0.0,0.0,0.0173563854167875,0.006942554166715,low_risk,[],0
txn_002492,user_0106,2024-02-02 22:22:11.380534068,80.2,0.0,0.0,0.0501457140788637,0.0200582856315455,low_risk,[],0
txn_002613,user_0106,2024-02-04 09:11:08.268721649,80.74,0.1,0.0,0.0574549252753887,0.0579819701101555,low_risk,['increasing_sequence'],0
txn_002883,user_0106,2024-02-07 21:42:35.899738142,70.74,0.0,0.0,0.0302067013923105,0.0120826805569242,low_risk,[],0
txn_003095,user_0106,2024-02-10 19:41:29.663336513,53.34,0.0,0.0,0.0018500238654652,0.0007400095461861,low_risk,[],0
txn_003391,user_0106,2024-02-14 16:12:15.230308940,38.81,0.0,0.0,0.0020057476297965,0.0008022990519186,low_risk,[],0
txn_003682,user_0106,2024-02-18 20:38:03.380467867,20.15,0.0,0.0,0.002706540950745,0.001082616380298,low_risk,[],0
txn_003700,user_0106,2024-02-19 03:17:04.098428154,72.13,0.0,0.0592369727047146,0.0909413191292941,0.0511857708278963,low_risk,[],0
txn_004492,user_0106,2024-02-29 15:51:17.377607728,49.38,0.0,0.0,0.0055363171667885,0.0022145268667154,low_risk,[],0
txn_000465,user_0107,2024-01-07 04:33:27.322359123,53.68,0.0,0.0018542238487343,0.0194818630094862,0.008256301165978,low_risk,[],0
txn_000746,user_0107,2024-01-10 16:50:01.054148291,48.08,0.0,0.0,0.0869500038573517,0.0347800015429406,low_risk,[],0
txn_001197,user_0107,2024-01-16 22:13:56.101166005,25.83,0.0,0.0,0.0503809062790208,0.0201523625116083,low_risk,[],0
txn_002894,user_0107,2024-02-08 02:32:01.008895114,41.69,0.0,0.0,0.1336534419928282,0.0534613767971313,low_risk,[],0
txn_003589,user_0107,2024-02-17 12:56:56.163591285,49.48,0.1,0.0,0.296192764666434,0.1534771058665736,low_risk,['increasing_sequence'],0
txn_004215,user_0107,2024-02-26 02:45:33.691944248,43.56,0.0,0.0,0.1916954292848115,0.0766781717139246,low_risk,[],0
txn_000006,user_0108,2024-01-01 01:50:03.100564616,75.44,0.0,0.0,0.003404759328166,0.0013619037312664,low_risk,[],0
txn_000058,user_0108,2024-01-01 19:54:38.722447081,64.5,0.0,0.0,0.0142504836487168,0.0057001934594867,low_risk,[],0
txn_000063,user_0108,2024-01-01 21:30:33.118879156,58.51,0.0,0.0,0.0109613675654437,0.0043845470261774,low_risk,[],0
txn_000098,user_0108,2024-01-02 09:31:20.832003999,85.66,0.0,0.0,0.0588729248928672,0.0235491699571469,low_risk,[],0
txn_000319,user_0108,2024-01-05 05:16:33.093585711,67.67,0.0,0.0,0.0358047008234701,0.014321880329388,low_risk,[],0
txn_000476,user_0108,2024-01-07 08:06:45.668621112,63.64,0.0,0.0,0.0356244523342419,0.0142497809336967,low_risk,[],0
txn_000803,user_0108,2024-01-11 09:08:31.882776782,74.61,0.0,0.0,0.0257008493486682,0.0102803397394673,low_risk,[],0
txn_000995,user_0108,2024-01-14 05:47:11.541443681,45.58,0.0,0.0,0.0059389218865266,0.0023755687546106,low_risk,[],0
txn_001514,user_0108,2024-01-20 22:16:50.986826006,70.79,0.0,0.0,0.028707887827918,0.0114831551311672,low_risk,[],0
txn_001753,user_0108,2024-01-24 06:50:18.902989484,42.41,0.0,0.0,0.0049011168816452,0.0019604467526581,low_risk,[],0
txn_001800,user_0108,2024-01-24 18:47:40.604591996,76.5,0.0,0.0,0.0220224280575035,0.0088089712230014,low_risk,[],0
txn_001861,user_0108,2024-01-25 18:12:32.185675886,41.22,0.0,0.0,0.010047391956427,0.0040189567825708,low_risk,[],0
txn_001934,user_0108,2024-01-26 16:45:35.765266541,51.66,0.0,0.0,0.010004690744973,0.0040018762979892,low_risk,[],0
txn_002135,user_0108,2024-01-29 06:38:47.703921760,71.02,0.1,0.0,0.0134311287353161,0.0403724514941264,low_risk,['increasing_sequence'],0
txn_002184,user_0108,2024-01-30 01:04:02.788282128,79.04,0.1,0.0,0.0126001966056633,0.0400400786422653,low_risk,['increasing_sequence'],0
txn_002255,user_0108,2024-01-30 23:14:09.898085176,53.83,0.0,0.0,0.0101871637447409,0.0040748654978963,low_risk,[],0
txn_002376,user_0108,2024-02-01 08:49:10.261626716,88.25,0.0,0.0,0.0241659751461339,0.0096663900584535,low_risk,[],0
txn_002383,user_0108,2024-02-01 11:39:27.950247538,71.06,0.0,0.0,0.0130229017478014,0.0052091606991205,low_risk,[],0
txn_002428,user_0108,2024-02-02 04:14:28.178842568,74.29,0.0,0.0,0.0459287635005069,0.0183715054002027,low_risk,[],0
txn_002610,user_0108,2024-02-04 08:04:19.849880035,60.17,0.0,0.0,0.0138028064635659,0.0055211225854263,low_risk,[],0
txn_002846,user_0108,2024-02-07 10:13:41.438749024,57.79,0.0,0.0,0.0122137727839484,0.0048855091135793,low_risk,[],0
txn_002904,user_0108,2024-02-08 04:17:14.184938786,71.72,0.0,0.0,0.0145638382152422,0.0058255352860969,low_risk,[],0
txn_003006,user_0108,2024-02-09 12:32:12.986289332,76.1,0.1,0.0,0.0150801476093341,0.0410320590437336,low_risk,['increasing_sequence'],0
txn_003139,user_0108,2024-02-11 10:01:56.254780052,66.2,0.0,0.0,0.0118226683775942,0.0047290673510376,low_risk,[],0
txn_003216,user_0108,2024-02-12 07:50:11.897472769,60.49,0.0,0.0,0.0117988973938688,0.0047195589575475,low_risk,[],0
txn_003354,user_0108,2024-02-14 03:55:56.316729815,71.28,0.0,0.0,0.0180946188761925,0.007237847550477,low_risk,[],0
txn_003679,user_0108,2024-02-18 18:27:24.796089964,66.59,0.0,0.0,0.0100530503266792,0.0040212201306716,low_risk,[],0
txn_003787,user_0108,2024-02-20 08:50:17.400716388,9918.98,0.7,0.8,0.9999467184017954,0.8449786873607181,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']",1
txn_004006,user_0108,2024-02-23 00:27:41.710555871,64.6,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_004107,user_0108,2024-02-24 10:26:07.784350667,58.48,0.0,0.0,0.0001751704380946,7.006817523787223e-05,low_risk,[],0
txn_004175,user_0108,2024-02-25 10:59:22.973067014,73.74,0.0,0.0,0.0001751704380946,7.006817523787223e-05,low_risk,[],0
txn_004335,user_0108,2024-02-27 14:32:41.664173591,45.69,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_004355,user_0108,2024-02-27 17:28:28.871530594,92.71,0.0,0.001091595535128,0.0006892369447047,0.0005485936616638,low_risk,[],0
txn_004393,user_0108,2024-02-28 07:17:16.569829316,94.76,0.1,0.0,0.0010477012920277,0.035419080516811,low_risk,['increasing_sequence'],0
txn_000188,user_0109,2024-01-03 16:14:38.829267221,29.69,0.0,0.0,0.0081513678311262,0.0032605471324505,low_risk,[],0
txn_000212,user_0109,2024-01-03 22:47:54.084395298,29.58,0.0,0.0,0.0521220433174313,0.0208488173269725,low_risk,[],0
txn_000389,user_0109,2024-01-06 08:00:55.832710471,27.55,0.0,0.0,0.0316774199957399,0.0126709679982959,low_risk,[],0
txn_000488,user_0109,2024-01-07 11:09:34.705929741,20.09,0.0,0.0,0.018778831963098,0.0075115327852392,low_risk,[],0
txn_000678,user_0109,2024-01-09 18:54:37.003110706,22.76,0.0,0.0,0.0256986253242861,0.0102794501297144,low_risk,[],0
txn_000679,user_0109,2024-01-09 19:13:49.919020823,29.86,0.1,0.0,0.0259466620583219,0.0453786648233287,low_risk,['increasing_sequence'],0
txn_000871,user_0109,2024-01-12 08:47:24.946077234,26.96,0.0,0.0,0.0287687291628935,0.0115074916651574,low_risk,[],0
txn_000961,user_0109,2024-01-13 18:15:52.473355189,22.42,0.0,0.0,0.0235543647450469,0.0094217458980187,low_risk,[],0
txn_000993,user_0109,2024-01-14 04:43:16.721055984,29.91,0.0,0.0,0.0403429777096397,0.0161371910838558,low_risk,[],0
txn_001214,user_0109,2024-01-17 02:06:11.862620410,12.94,0.0,0.0,0.0382979280024976,0.015319171200999,low_risk,[],0
txn_001427,user_0109,2024-01-20 01:47:21.078993817,23.52,0.0,0.0,0.0679949334609821,0.0271979733843928,low_risk,[],0
txn_001706,user_0109,2024-01-23 12:07:36.325050186,24.1,0.1,0.0,0.0833283114349039,0.0683313245739616,low_risk,['increasing_sequence'],0
txn_002288,user_0109,2024-01-31 05:21:33.671333948,30.64,0.1,0.0,0.0447843023837402,0.052913720953496,low_risk,['increasing_sequence'],0
txn_002445,user_0109,2024-02-02 08:27:48.799100238,24.21,0.0,0.0,0.0707914253342271,0.0283165701336908,low_risk,[],0
txn_002560,user_0109,2024-02-03 15:26:37.651606398,28.39,0.0,0.0,0.0638023209713747,0.0255209283885498,low_risk,[],0
txn_002777,user_0109,2024-02-06 13:50:25.358850191,2938.85,0.7999999999999999,0.8,0.9999814778244542,0.8799925911297817,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total', 'increasing_sequence']",1
txn_003027,user_0109,2024-02-09 15:44:48.933544892,14.53,0.0,0.0,0.0027351899524373,0.0010940759809749,low_risk,[],0
txn_003123,user_0109,2024-02-11 04:52:07.741744376,27.87,0.0,0.0,0.0010980203093692,0.0004392081237477,low_risk,[],0
txn_003339,user_0109,2024-02-13 22:36:31.445135860,23.87,0.0,0.0,0.0011726099376778,0.0004690439750711,low_risk,[],0
txn_003733,user_0109,2024-02-19 14:00:38.441442620,30.12,0.0,0.0,0.0008078850829271,0.0003231540331708,low_risk,[],0
txn_003950,user_0109,2024-02-22 09:10:27.884493664,28.94,0.0,0.0,0.0011726099376778,0.0004690439750711,low_risk,[],0
txn_004027,user_0109,2024-02-23 05:50:08.719720758,22.7,0.0,0.0,0.0016070835310475,0.000642833412419,low_risk,[],0
txn_004054,user_0109,2024-02-23 13:36:26.156443661,31.93,0.0,0.0,0.0011944617744965,0.0004777847097986,low_risk,[],0
txn_004105,user_0109,2024-02-24 08:56:53.981500417,15.31,0.0,0.0,0.001703220689346,0.0006812882757384,low_risk,[],0
txn_004303,user_0109,2024-02-27 04:59:11.397608550,23.19,0.0,0.0,0.0011855146122204,0.0004742058448881,low_risk,[],0
txn_000613,user_0110,2024-01-09 01:27:30.671788760,80.84,0.0,0.0,0.0168255506164047,0.0067302202465618,low_risk,[],0
txn_000860,user_0110,2024-01-12 06:33:48.199547440,43.52,0.0,0.0,0.0180913696379821,0.0072365478551928,low_risk,[],0
txn_001016,user_0110,2024-01-14 09:28:17.645010532,39.92,0.0,0.0,0.0274538278248006,0.0109815311299202,low_risk,[],0
txn_001317,user_0110,2024-01-18 11:43:13.067097969,70.25,0.0,0.0,0.1023801910254814,0.0409520764101925,low_risk,[],0
txn_001354,user_0110,2024-01-19 01:14:06.564942764,51.41,0.0,0.0,0.2203527349831338,0.0881410939932535,low_risk,[],0
txn_001627,user_0110,2024-01-22 05:59:19.871828383,72.38,0.0,0.0,0.1594374812850633,0.0637749925140253,low_risk,[],0
txn_001912,user_0110,2024-01-26 11:04:01.083989486,50.24,0.0,0.0,0.0987476332803922,0.0394990533121568,low_risk,[],0
txn_002128,user_0110,2024-01-29 03:33:00.275472947,97.01,0.0,0.0,0.8918463187051069,0.3567385274820427,low_risk,[],1
txn_002143,user_0110,2024-01-29 09:18:26.158197210,135.82,0.1,0.0074589077674703,0.9992295008483674,0.4365565272812146,medium_risk,['increasing_sequence'],1
txn_002750,user_0110,2024-02-06 05:19:31.671803295,184.33,0.1,0.0293261510157626,0.999411730647888,0.4420962300130959,medium_risk,['increasing_sequence'],1
txn_003165,user_0110,2024-02-11 18:59:05.752142602,242.53,0.1,0.0468597103134234,0.9996333356031116,0.4465682618196005,medium_risk,['increasing_sequence'],1
txn_003389,user_0110,2024-02-14 15:36:41.847748735,113.22,0.0,0.0,0.160537854706458,0.0642151418825832,low_risk,[],0
txn_003582,user_0110,2024-02-17 10:14:54.993583827,74.41,0.0,0.0,0.0076409081864767,0.0030563632745906,low_risk,[],0
txn_003858,user_0110,2024-02-21 02:32:46.948029433,52.43,0.0,0.0,0.0005755748057195,0.0002302299222878,low_risk,[],0
txn_000015,user_0111,2024-01-01 04:21:31.915515841,187.38,0.0,0.0,0.0173300301078457,0.0069320120431382,low_risk,[],0
txn_000036,user_0111,2024-01-01 10:57:54.626689787,176.47,0.0,0.0,0.0249608121630188,0.0099843248652075,low_risk,[],0
txn_000078,user_0111,2024-01-02 02:10:26.888747892,219.08,0.0,0.0,0.0211615303743083,0.0084646121497233,low_risk,[],0
txn_000865,user_0111,2024-01-12 07:46:51.119690267,214.31,0.0,0.0,0.0255533908555997,0.0102213563422399,low_risk,[],0
txn_000886,user_0111,2024-01-12 14:07:37.626928788,169.56,0.0,0.0,0.0024091225431893,0.0009636490172757,low_risk,[],0
txn_000985,user_0111,2024-01-14 02:00:33.555071746,223.36,0.0,0.0,0.0119454840945704,0.0047781936378281,low_risk,[],0
txn_001020,user_0111,2024-01-14 10:30:18.238331852,208.66,0.0,0.0,0.0171444076358033,0.0068577630543213,low_risk,[],0
txn_001065,user_0111,2024-01-15 03:41:24.944213811,173.66,0.0,0.0,0.0008730228474788,0.0003492091389915,low_risk,[],0
txn_001187,user_0111,2024-01-16 20:10:46.351223328,206.71,0.0,0.0,0.0063339755674096,0.0025335902269638,low_risk,[],0
txn_001392,user_0111,2024-01-19 14:34:22.185253099,200.09,0.0,0.0,0.0075665541544674,0.0030266216617869,low_risk,[],0
txn_001594,user_0111,2024-01-21 18:47:55.594335435,217.19,0.0,0.0,0.0080848109634101,0.003233924385364,low_risk,[],0
txn_001655,user_0111,2024-01-22 13:30:14.972358557,188.35,0.0,0.0,0.0040813229785364,0.0016325291914145,low_risk,[],0
txn_001695,user_0111,2024-01-23 06:07:35.382601864,185.12,0.0,0.0,0.0014305022859358,0.0005722009143743,low_risk,[],0
txn_001751,user_0111,2024-01-24 06:30:30.333535535,201.39,0.0,0.0,0.0068258863024452,0.002730354520978,low_risk,[],0
txn_001771,user_0111,2024-01-24 11:53:23.688059992,182.84,0.0,0.0,0.0021211454315484,0.0008484581726193,low_risk,[],0
txn_001882,user_0111,2024-01-26 01:02:22.254308152,213.62,0.0,0.0,0.0073420874796126,0.002936834991845,low_risk,[],0
txn_002137,user_0111,2024-01-29 07:09:17.587223328,219.2,0.1,0.0,0.0074705602489412,0.0379882240995765,low_risk,['increasing_sequence'],0
