transaction_id,user_id,transaction_time,amount,transaction_type,merchant_id,country,device_id,is_anomaly
txn_002629,user_0077,2024-02-04 14:50:35.741010790,25.1,payment,mrc_6886,FR,dev_803803,0
txn_002630,user_0154,2024-02-04 15:22:50.583437241,55.73,transfer,mrc_6382,NL,dev_343626,0
txn_002631,user_0142,2024-02-04 15:28:59.942410118,58.99,purchase,mrc_2401,US,dev_811663,0
txn_002632,user_0123,2024-02-04 15:41:08.707814367,52.42,payment,mrc_9577,FR,dev_491106,0
txn_002633,user_0114,2024-02-04 16:28:27.198487940,18.65,purchase,mrc_5697,GB,dev_530246,0
txn_002634,user_0194,2024-02-04 16:40:02.833405721,149.08,purchase,mrc_5329,US,dev_530563,1
txn_002635,user_0081,2024-02-04 17:23:33.038630858,21.3,payment,mrc_4435,PL,dev_707774,0
txn_002636,user_0171,2024-02-04 17:39:21.214261922,24.11,withdrawal,mrc_8868,GB,dev_735490,0
txn_002637,user_0150,2024-02-04 17:40:26.807203733,101.03,payment,mrc_9912,US,dev_139544,0
txn_002638,user_0100,2024-02-04 18:15:32.745289816,182.79,withdrawal,mrc_3667,GB,dev_643081,0
txn_002639,user_0155,2024-02-04 18:18:22.835439575,24.42,purchase,mrc_2936,FR,dev_681661,0
txn_002640,user_0063,2024-02-04 18:21:18.873428112,74.26,purchase,mrc_6633,GB,dev_321655,1
txn_002641,user_0130,2024-02-04 18:53:17.695943799,80.89,payment,mrc_4627,GB,dev_425066,0
txn_002642,user_0129,2024-02-04 19:32:14.151772339,78.37,purchase,mrc_9890,NL,dev_987564,0
txn_002643,user_0002,2024-02-04 19:32:45.283595417,85.74,purchase,mrc_8447,US,dev_840484,0
txn_002644,user_0111,2024-02-04 19:48:10.215301216,153.6,purchase,mrc_6658,DE,dev_824486,0
txn_002645,user_0196,2024-02-04 20:27:16.094598359,81.89,withdrawal,mrc_4289,GB,dev_520735,0
txn_002646,user_0139,2024-02-04 20:34:49.631399685,50.4,purchase,mrc_1352,CN,dev_613879,0
txn_002647,user_0092,2024-02-04 20:48:19.198232871,30.79,payment,mrc_8110,FR,dev_192702,0
txn_002648,user_0079,2024-02-04 20:59:06.058693995,45.66,purchase,mrc_3176,FR,dev_392734,0
txn_002649,user_0065,2024-02-04 21:47:56.389784071,78.31,purchase,mrc_1598,GB,dev_853643,0
txn_002650,user_0173,2024-02-04 22:11:27.719961339,64.56,purchase,mrc_9524,US,dev_515554,0
txn_002651,user_0153,2024-02-04 22:33:25.926443306,29.31,payment,mrc_4136,DE,dev_332714,0
txn_002652,user_0167,2024-02-04 22:45:45.309306863,69.36,transfer,mrc_1049,FR,dev_606400,0
txn_002653,user_0001,2024-02-04 23:00:28.306846563,50.85,purchase,mrc_8033,DE,dev_785024,0
txn_002654,user_0085,2024-02-04 23:07:57.279434199,36.3,purchase,mrc_4530,CA,dev_870105,0
txn_002655,user_0078,2024-02-04 23:12:21.381061615,63.5,purchase,mrc_1368,DE,dev_986119,0
txn_002656,user_0063,2024-02-04 23:32:25.956090919,103.97,purchase,mrc_6633,GB,dev_321655,1
txn_002657,user_0182,2024-02-05 00:10:44.394534817,41.08,purchase,mrc_6066,MX,dev_978161,0
txn_002658,user_0081,2024-02-05 00:20:02.628729927,20.74,purchase,mrc_3110,PL,dev_707774,0
txn_002659,user_0148,2024-02-05 00:39:26.911284001,32.97,purchase,mrc_6287,US,dev_481048,0
txn_002660,user_0069,2024-02-05 00:59:29.793082955,29.73,transfer,mrc_1720,FR,dev_858651,0
txn_002661,user_0037,2024-02-05 01:03:04.368536326,28.7,purchase,mrc_8533,US,dev_183988,0
txn_002662,user_0136,2024-02-05 01:31:10.200120018,45.88,purchase,mrc_5900,IN,dev_862579,0
txn_002663,user_0042,2024-02-05 01:38:18.154984363,73.85,withdrawal,mrc_1316,IT,dev_165220,0
txn_002664,user_0116,2024-02-05 01:40:03.603156151,65.82,purchase,mrc_1646,JP,dev_194702,0
txn_002665,user_0084,2024-02-05 01:48:24.146217100,29.85,purchase,mrc_3666,PL,dev_897900,0
txn_002666,user_0141,2024-02-05 01:58:39.643661614,31.8,purchase,mrc_1626,IT,dev_998747,0
txn_002667,user_0184,2024-02-05 02:03:47.309385045,286.5,purchase,mrc_5246,DE,dev_200963,0
txn_002668,user_0142,2024-02-05 02:38:06.954173643,46.38,purchase,mrc_6180,US,dev_811663,0
txn_002669,user_0116,2024-02-05 02:47:14.823182408,45.28,purchase,mrc_4193,JP,dev_194702,0
txn_002670,user_0041,2024-02-05 02:50:46.545371354,47.39,purchase,mrc_8636,FR,dev_793260,0
txn_002671,user_0030,2024-02-05 03:59:51.046212075,60.65,purchase,mrc_8062,IT,dev_263321,0
txn_002672,user_0123,2024-02-05 04:03:58.692733429,61.5,purchase,mrc_9577,FR,dev_491106,0
txn_002673,user_0090,2024-02-05 04:25:07.737508644,129.03,payment,mrc_2666,BR,dev_704432,0
txn_002674,user_0172,2024-02-05 04:42:03.573505183,71.39,purchase,mrc_8113,US,dev_663974,0
txn_002675,user_0099,2024-02-05 04:59:01.438519932,61.73,payment,mrc_8698,RU,dev_104267,0
txn_002676,user_0113,2024-02-05 05:29:16.264548029,68.87,purchase,mrc_7544,GB,dev_454695,0
txn_002677,user_0094,2024-02-05 05:43:20.414258648,90.3,withdrawal,mrc_5572,CN,dev_246312,0
txn_002678,user_0008,2024-02-05 06:01:41.049409477,128.02,purchase,mrc_6032,IT,dev_701561,0
txn_002679,user_0167,2024-02-05 06:26:09.492901289,585.36,withdrawal,mrc_5191,CN,dev_537564,1
txn_002680,user_0153,2024-02-05 06:33:18.509272845,15.25,purchase,mrc_2419,DE,dev_332714,0
txn_002681,user_0080,2024-02-05 06:34:50.748766213,25.86,purchase,mrc_1983,US,dev_149548,0
txn_002682,user_0016,2024-02-05 06:55:50.668623340,67.04,payment,mrc_7098,GB,dev_694538,0
txn_002683,user_0054,2024-02-05 07:27:35.418022061,65.86,withdrawal,mrc_1048,IT,dev_228719,0
txn_002684,user_0079,2024-02-05 07:49:26.570831211,45.72,purchase,mrc_2997,FR,dev_392734,0
txn_002685,user_0192,2024-02-05 08:06:27.968285081,14.26,withdrawal,mrc_2389,US,dev_664141,0
txn_002686,user_0045,2024-02-05 08:55:26.602078578,24.05,purchase,mrc_6151,US,dev_568492,0
txn_002687,user_0023,2024-02-05 09:03:35.237461160,4423.71,purchase,mrc_7736,CA,dev_236385,1
txn_002688,user_0016,2024-02-05 09:17:51.276308772,61.89,purchase,mrc_7098,GB,dev_694538,0
txn_002689,user_0127,2024-02-05 09:48:34.752456338,184.34,purchase,mrc_8180,US,dev_457768,1
txn_002690,user_0141,2024-02-05 09:52:36.653876559,27.52,purchase,mrc_6693,IT,dev_998747,0
txn_002691,user_0021,2024-02-05 09:54:25.614202534,181.94,withdrawal,mrc_5993,JP,dev_977638,0
txn_002692,user_0040,2024-02-05 10:07:53.970042198,70.54,withdrawal,mrc_4414,DE,dev_763249,0
txn_002693,user_0100,2024-02-05 10:09:09.880313617,184.89,purchase,mrc_2946,GB,dev_643081,0
txn_002694,user_0100,2024-02-05 11:19:40.861272920,190.75,withdrawal,mrc_5638,GB,dev_643081,0
txn_002695,user_0122,2024-02-05 12:08:13.121909594,1574.02,withdrawal,mrc_5767,FR,dev_353998,1
txn_002696,user_0199,2024-02-05 12:18:22.804352180,45.37,transfer,mrc_5968,DE,dev_506218,0
txn_002697,user_0044,2024-02-05 12:29:02.968534943,18.8,withdrawal,mrc_8155,BR,dev_176043,0
txn_002698,user_0182,2024-02-05 13:33:09.324129397,105.86,purchase,mrc_6066,MX,dev_978161,0
txn_002699,user_0148,2024-02-05 13:37:28.994010105,18.88,payment,mrc_6287,US,dev_481048,0
txn_002700,user_0125,2024-02-05 13:54:38.943332331,23.99,transfer,mrc_7136,FR,dev_268514,0
txn_002701,user_0125,2024-02-05 14:08:57.295731126,16.89,purchase,mrc_9385,FR,dev_268514,0
txn_002702,user_0030,2024-02-05 14:24:35.210132684,58.98,purchase,mrc_1160,IT,dev_263321,0
txn_002703,user_0016,2024-02-05 15:47:02.314823645,62.87,payment,mrc_2576,GB,dev_694538,0
txn_002704,user_0116,2024-02-05 16:05:26.722313350,65.02,purchase,mrc_9840,JP,dev_194702,0
txn_002705,user_0067,2024-02-05 16:10:44.167326399,32.24,transfer,mrc_4002,GB,dev_793538,0
txn_002706,user_0179,2024-02-05 17:22:14.136847470,25.89,purchase,mrc_2939,ES,dev_449253,0
txn_002707,user_0044,2024-02-05 17:31:10.475438052,20.4,transfer,mrc_8155,BR,dev_176043,0
txn_002708,user_0036,2024-02-05 17:35:02.059267869,30.33,purchase,mrc_6782,GB,dev_305262,0
txn_002709,user_0189,2024-02-05 17:51:17.994432310,50.16,payment,mrc_8035,BR,dev_747681,0
txn_002710,user_0180,2024-02-05 17:54:04.172104811,33.69,withdrawal,mrc_1696,DE,dev_275394,1
txn_002711,user_0144,2024-02-05 18:16:47.549845669,162.97,withdrawal,mrc_9154,US,dev_431862,0
txn_002712,user_0010,2024-02-05 18:52:51.395083657,71.34,withdrawal,mrc_4761,ES,dev_554513,0
txn_002713,user_0067,2024-02-05 19:04:33.080691431,31.31,withdrawal,mrc_7347,GB,dev_793538,0
txn_002714,user_0015,2024-02-05 19:17:09.400639118,24.52,purchase,mrc_1852,DE,dev_377800,0
txn_002715,user_0042,2024-02-05 19:26:44.742309514,21.54,withdrawal,mrc_2590,IT,dev_165220,0
txn_002716,user_0136,2024-02-05 19:28:40.624196541,43.69,purchase,mrc_6689,IN,dev_862579,0
txn_002717,user_0165,2024-02-05 20:30:21.924888158,104.35,purchase,mrc_9346,GB,dev_450186,0
txn_002718,user_0170,2024-02-05 21:00:34.260812506,19.07,transfer,mrc_4824,ES,dev_674267,0
txn_002719,user_0051,2024-02-05 21:02:55.460012819,66.55,purchase,mrc_1108,GB,dev_971478,0
txn_002720,user_0162,2024-02-05 21:33:11.150668055,146.65,withdrawal,mrc_8217,DE,dev_495721,0
txn_002721,user_0151,2024-02-05 21:34:45.343634669,110.58,withdrawal,mrc_5257,MX,dev_688185,0
txn_002722,user_0190,2024-02-05 22:01:39.828649997,2537.5,payment,mrc_4825,NL,dev_971533,1
txn_002723,user_0044,2024-02-05 22:22:21.045110818,22.87,payment,mrc_5006,BR,dev_458534,1
txn_002724,user_0044,2024-02-05 22:30:53.296095846,22.39,purchase,mrc_5006,BR,dev_458534,1
txn_002725,user_0090,2024-02-05 22:40:22.783059272,81.07,purchase,mrc_8087,BR,dev_704432,0
txn_002726,user_0061,2024-02-05 22:46:12.488614676,130.91,purchase,mrc_4705,IT,dev_350267,0
txn_002727,user_0105,2024-02-05 22:47:31.507015966,37.38,purchase,mrc_1163,NL,dev_979037,0
txn_002728,user_0044,2024-02-05 22:50:26.405049386,17.66,purchase,mrc_8042,BR,dev_458534,1
txn_002729,user_0044,2024-02-05 23:02:40.359402799,17.54,payment,mrc_9968,BR,dev_458534,1
txn_002730,user_0044,2024-02-05 23:08:45.005005516,21.16,purchase,mrc_6342,BR,dev_458534,1
txn_002731,user_0168,2024-02-05 23:20:52.445996906,12.49,purchase,mrc_2445,ES,dev_807983,0
txn_002732,user_0068,2024-02-05 23:34:13.089466248,90.55,purchase,mrc_9282,US,dev_109654,0
txn_002733,user_0044,2024-02-05 23:42:11.236246643,17.15,withdrawal,mrc_8042,BR,dev_458534,1
txn_002734,user_0079,2024-02-05 23:48:34.907586167,18.3,purchase,mrc_4703,FR,dev_392734,0
txn_002735,user_0078,2024-02-06 00:02:32.625995444,55.33,purchase,mrc_2114,DE,dev_986119,0
txn_002736,user_0161,2024-02-06 00:39:25.058165554,41.52,purchase,mrc_1929,US,dev_689131,0
txn_002737,user_0044,2024-02-06 01:13:23.167294040,18.09,purchase,mrc_8155,BR,dev_176043,0
txn_002738,user_0073,2024-02-06 01:22:11.250709187,60.81,purchase,mrc_5782,CN,dev_866813,0
txn_002739,user_0088,2024-02-06 01:30:44.830551727,169.53,purchase,mrc_3694,IT,dev_918157,1
txn_002740,user_0066,2024-02-06 01:45:14.801783937,29.7,purchase,mrc_6406,DE,dev_768422,0
txn_002741,user_0053,2024-02-06 02:21:33.305615864,460.59,purchase,mrc_3213,JP,dev_877098,1
txn_002742,user_0164,2024-02-06 02:32:22.137967427,28.21,purchase,mrc_5505,US,dev_375115,0
txn_002743,user_0047,2024-02-06 03:16:32.850122958,17.86,purchase,mrc_7643,DE,dev_207760,0
txn_002744,user_0007,2024-02-06 03:28:14.752026065,21.98,purchase,mrc_2030,ES,dev_133536,0
txn_002745,user_0042,2024-02-06 03:50:12.304273090,70.95,purchase,mrc_7613,IT,dev_165220,0
txn_002746,user_0139,2024-02-06 04:07:59.311797052,52.16,purchase,mrc_4293,CN,dev_613879,0
txn_002747,user_0075,2024-02-06 04:34:40.091061681,44.29,withdrawal,mrc_7326,GB,dev_228165,0
txn_002748,user_0033,2024-02-06 04:36:52.957703604,673.68,purchase,mrc_3868,IT,dev_422074,1
txn_002749,user_0079,2024-02-06 05:12:50.034259564,48.3,purchase,mrc_3176,FR,dev_392734,0
txn_002750,user_0110,2024-02-06 05:19:31.671803295,184.33,purchase,mrc_1898,JP,dev_758021,1
txn_002751,user_0111,2024-02-06 06:00:35.145088973,206.34,purchase,mrc_3871,DE,dev_824486,0
txn_002752,user_0175,2024-02-06 06:18:53.846956695,78.39,purchase,mrc_6945,CA,dev_530674,0
txn_002753,user_0187,2024-02-06 06:21:00.390029307,31.63,transfer,mrc_5376,FR,dev_943069,0
txn_002754,user_0081,2024-02-06 06:56:50.509066809,10.19,purchase,mrc_4435,PL,dev_707774,0
txn_002755,user_0040,2024-02-06 07:27:16.790415957,58.43,purchase,mrc_2646,DE,dev_763249,0
txn_002756,user_0051,2024-02-06 08:03:07.080395308,63.37,transfer,mrc_5639,GB,dev_971478,0
txn_002757,user_0103,2024-02-06 08:23:58.035996914,46.87,purchase,mrc_5979,US,dev_931748,0
txn_002758,user_0137,2024-02-06 08:29:13.782491059,28.24,withdrawal,mrc_3098,IN,dev_384439,0
txn_002759,user_0064,2024-02-06 08:36:26.108313299,70.78,purchase,mrc_5673,IN,dev_424591,0
txn_002760,user_0017,2024-02-06 09:00:03.211229533,501.69,withdrawal,mrc_4762,DE,dev_306393,1
txn_002761,user_0000,2024-02-06 09:04:16.080231038,52.45,transfer,mrc_7621,NL,dev_281322,0
txn_002762,user_0138,2024-02-06 10:01:54.159815971,308.4,purchase,mrc_6273,IT,dev_670415,0
txn_002763,user_0193,2024-02-06 10:06:30.672772555,152.78,transfer,mrc_2576,JP,dev_754885,0
txn_002764,user_0182,2024-02-06 10:07:22.649889516,78.77,purchase,mrc_1442,MX,dev_978161,0
txn_002765,user_0114,2024-02-06 10:27:24.656425984,17.04,purchase,mrc_9779,GB,dev_530246,0
txn_002766,user_0104,2024-02-06 10:51:36.570002372,64.05,withdrawal,mrc_6595,ES,dev_626174,0
txn_002767,user_0051,2024-02-06 11:04:53.520825312,47.63,payment,mrc_3717,GB,dev_971478,0
txn_002768,user_0172,2024-02-06 11:35:48.565944602,55.68,purchase,mrc_6567,US,dev_663974,0
txn_002769,user_0142,2024-02-06 11:42:05.052492101,53.19,purchase,mrc_6180,US,dev_811663,0
txn_002770,user_0104,2024-02-06 11:49:12.922615241,28.21,purchase,mrc_6595,ES,dev_626174,0
txn_002771,user_0030,2024-02-06 11:57:11.124139555,59.54,purchase,mrc_8621,IT,dev_263321,0
txn_002772,user_0011,2024-02-06 12:28:12.157617246,48.74,purchase,mrc_9104,FR,dev_250275,0
txn_002773,user_0081,2024-02-06 12:39:01.903386169,10.12,withdrawal,mrc_4435,PL,dev_707774,0
txn_002774,user_0130,2024-02-06 12:52:23.266584152,86.19,withdrawal,mrc_9047,GB,dev_425066,0
txn_002775,user_0044,2024-02-06 13:14:45.976383478,20.53,withdrawal,mrc_9968,BR,dev_176043,0
txn_002776,user_0134,2024-02-06 13:45:30.707860582,51.37,withdrawal,mrc_7709,US,dev_224788,0
txn_002777,user_0109,2024-02-06 13:50:25.358850191,2938.85,withdrawal,mrc_7674,BR,dev_681298,1
txn_002778,user_0147,2024-02-06 14:16:18.683905945,47.73,purchase,mrc_2511,IT,dev_100466,0
txn_002779,user_0182,2024-02-06 14:16:18.816502687,76.82,purchase,mrc_1442,MX,dev_978161,0
txn_002780,user_0094,2024-02-06 14:42:02.453748293,80.68,purchase,mrc_1999,CN,dev_246312,0
txn_002781,user_0160,2024-02-06 14:44:42.511321781,99.78,withdrawal,mrc_5487,BR,dev_932446,0
txn_002782,user_0098,2024-02-06 15:06:43.391941678,18.81,payment,mrc_6311,ES,dev_128155,0
txn_002783,user_0091,2024-02-06 15:08:30.934592773,37.04,purchase,mrc_9441,DE,dev_225701,0
txn_002784,user_0174,2024-02-06 15:25:58.174594480,62.45,purchase,mrc_6707,US,dev_624267,0
txn_002785,user_0073,2024-02-06 15:39:24.537675477,70.99,purchase,mrc_4064,CN,dev_866813,0
txn_002786,user_0152,2024-02-06 16:33:19.122422624,21.7,purchase,mrc_7394,BR,dev_360174,0
txn_002787,user_0187,2024-02-06 16:35:05.044605290,24.21,purchase,mrc_9952,FR,dev_943069,0
txn_002788,user_0162,2024-02-06 16:46:04.490015967,205.43,payment,mrc_8205,DE,dev_495721,0
txn_002789,user_0165,2024-02-06 17:01:26.178151653,66.29,transfer,mrc_9346,GB,dev_450186,0
txn_002790,user_0184,2024-02-06 17:05:28.476984386,345.16,purchase,mrc_4664,DE,dev_200963,0
txn_002791,user_0057,2024-02-06 17:23:54.409411429,26.7,purchase,mrc_5583,CA,dev_761158,0
txn_002792,user_0068,2024-02-06 17:26:41.235784261,68.34,purchase,mrc_9901,US,dev_109654,0
txn_002793,user_0196,2024-02-06 17:40:33.213646797,43.23,purchase,mrc_2177,GB,dev_520735,0
txn_002794,user_0008,2024-02-06 17:54:45.482848493,101.97,purchase,mrc_8153,IT,dev_701561,0
txn_002795,user_0040,2024-02-06 17:55:17.551521792,63.82,purchase,mrc_2646,DE,dev_763249,0
txn_002796,user_0133,2024-02-06 18:02:25.985361813,13.4,purchase,mrc_3476,NL,dev_254947,0
txn_002797,user_0103,2024-02-06 18:10:00.459786746,39.08,purchase,mrc_6199,US,dev_931748,0
txn_002798,user_0121,2024-02-06 18:10:15.561047866,82.31,purchase,mrc_7478,GB,dev_581381,0
txn_002799,user_0052,2024-02-06 18:20:55.340334495,66.62,transfer,mrc_6991,CN,dev_926596,0
txn_002800,user_0079,2024-02-06 18:32:16.166869834,30.03,purchase,mrc_4703,FR,dev_392734,0
txn_002801,user_0189,2024-02-06 19:22:07.411093644,35.49,payment,mrc_4853,BR,dev_747681,0
txn_002802,user_0017,2024-02-06 19:35:30.575283254,39.77,withdrawal,mrc_9626,DE,dev_628879,0
txn_002803,user_0005,2024-02-06 19:54:45.678113916,28.72,withdrawal,mrc_7301,BR,dev_528133,0
txn_002804,user_0161,2024-02-06 19:54:53.726934726,52.59,withdrawal,mrc_9835,US,dev_689131,0
txn_002805,user_0051,2024-02-06 20:58:19.471674632,43.64,purchase,mrc_4980,GB,dev_971478,0
txn_002806,user_0018,2024-02-06 21:01:58.640604577,76.67,payment,mrc_6144,FR,dev_534072,0
txn_002807,user_0165,2024-02-06 21:07:12.178022485,102.71,purchase,mrc_8440,GB,dev_450186,0
txn_002808,user_0005,2024-02-06 21:13:15.281872090,32.61,purchase,mrc_7301,BR,dev_528133,0
txn_002809,user_0044,2024-02-06 21:34:56.563130960,16.13,purchase,mrc_8155,BR,dev_176043,0
txn_002810,user_0044,2024-02-06 21:55:52.581974954,21.05,purchase,mrc_9968,BR,dev_176043,0
txn_002811,user_0188,2024-02-06 22:35:03.162407687,34.97,purchase,mrc_6380,GB,dev_530151,0
txn_002812,user_0159,2024-02-06 22:39:18.908936549,31.21,purchase,mrc_4983,BR,dev_722789,0
txn_002813,user_0151,2024-02-06 22:40:12.466420153,86.23,payment,mrc_6904,MX,dev_688185,0
txn_002814,user_0178,2024-02-06 23:03:20.464070772,55.37,withdrawal,mrc_9782,US,dev_706543,0
txn_002815,user_0052,2024-02-06 23:09:56.262223037,72.82,transfer,mrc_6991,CN,dev_926596,0
txn_002816,user_0156,2024-02-06 23:10:52.929672396,31.24,purchase,mrc_4804,US,dev_275937,0
txn_002817,user_0198,2024-02-06 23:55:32.965439251,30.65,purchase,mrc_8490,IT,dev_496956,0
txn_002818,user_0163,2024-02-07 00:10:01.763258806,55.78,purchase,mrc_5989,ES,dev_939500,0
txn_002819,user_0031,2024-02-07 00:30:46.766272347,121.16,purchase,mrc_7779,GB,dev_400819,0
txn_002820,user_0130,2024-02-07 00:36:17.433590620,120.92,purchase,mrc_4627,GB,dev_425066,0
txn_002821,user_0018,2024-02-07 00:58:47.366014756,51.22,payment,mrc_9439,FR,dev_534072,0
txn_002822,user_0118,2024-02-07 01:08:55.675527519,363.66,purchase,mrc_8516,CA,dev_854524,1
txn_002823,user_0087,2024-02-07 01:11:54.462547107,56.45,withdrawal,mrc_4120,ES,dev_408962,0
txn_002824,user_0149,2024-02-07 01:47:50.330750455,49.88,withdrawal,mrc_2972,DE,dev_777095,0
txn_002825,user_0066,2024-02-07 02:29:58.238116435,36.68,purchase,mrc_5574,DE,dev_768422,0
txn_002826,user_0091,2024-02-07 02:36:07.651991051,61.93,withdrawal,mrc_7652,DE,dev_225701,0
txn_002827,user_0035,2024-02-07 02:41:52.586032583,284.98,purchase,mrc_5540,NL,dev_149855,1
txn_002828,user_0135,2024-02-07 04:05:46.411154526,44.69,purchase,mrc_5899,DE,dev_329595,0
txn_002829,user_0035,2024-02-07 04:20:07.445311560,75.23,purchase,mrc_7623,NL,dev_149855,0
txn_002830,user_0184,2024-02-07 04:32:29.703099282,314.92,purchase,mrc_3033,DE,dev_200963,0
txn_002831,user_0066,2024-02-07 04:45:28.008315545,63.03,purchase,mrc_2076,DE,dev_768422,0
txn_002832,user_0024,2024-02-07 04:50:43.517417300,48.6,withdrawal,mrc_7720,DE,dev_897665,0
txn_002833,user_0135,2024-02-07 05:16:29.638984645,40.71,withdrawal,mrc_7168,DE,dev_329595,0
txn_002834,user_0158,2024-02-07 05:46:24.342369516,107.69,payment,mrc_1966,IN,dev_338326,0
txn_002835,user_0151,2024-02-07 05:51:53.682728048,98.6,purchase,mrc_2986,MX,dev_688185,0
txn_002836,user_0194,2024-02-07 05:57:22.322744150,202.32,purchase,mrc_5951,US,dev_530563,1
txn_002837,user_0029,2024-02-07 06:07:38.298648385,131.3,purchase,mrc_6371,GB,dev_964255,0
txn_002838,user_0169,2024-02-07 06:28:02.230939688,42.6,purchase,mrc_2688,MX,dev_169030,0
txn_002839,user_0043,2024-02-07 06:34:32.795859631,96.98,purchase,mrc_6596,IT,dev_672596,0
txn_002840,user_0135,2024-02-07 07:16:06.702879415,32.18,purchase,mrc_1209,DE,dev_329595,0
txn_002841,user_0149,2024-02-07 07:27:54.502015356,46.39,purchase,mrc_2972,DE,dev_777095,0
txn_002842,user_0185,2024-02-07 08:29:17.043010188,73.32,purchase,mrc_2645,ES,dev_494056,0
txn_002843,user_0178,2024-02-07 08:46:28.720368846,31.92,transfer,mrc_8578,US,dev_706543,0
txn_002844,user_0064,2024-02-07 09:07:40.885650743,78.09,purchase,mrc_8198,IN,dev_424591,0
txn_002845,user_0054,2024-02-07 09:52:53.062656195,64.03,purchase,mrc_1048,IT,dev_228719,0
txn_002846,user_0108,2024-02-07 10:13:41.438749024,57.79,purchase,mrc_2605,US,dev_423684,0
txn_002847,user_0176,2024-02-07 10:29:12.633097761,113.55,purchase,mrc_9431,US,dev_354405,1
txn_002848,user_0029,2024-02-07 11:04:53.878687705,128.31,payment,mrc_1952,GB,dev_964255,0
txn_002849,user_0141,2024-02-07 11:45:06.088371593,29.11,transfer,mrc_6296,IT,dev_998747,0
txn_002850,user_0174,2024-02-07 11:47:44.964489927,76.92,purchase,mrc_9915,US,dev_624267,0
txn_002851,user_0198,2024-02-07 11:58:02.629746556,42.92,withdrawal,mrc_4228,IT,dev_496956,0
txn_002852,user_0150,2024-02-07 12:06:09.674974118,104.66,withdrawal,mrc_4586,US,dev_139544,0
txn_002853,user_0094,2024-02-07 12:21:41.223853773,84.35,withdrawal,mrc_5572,CN,dev_246312,0
txn_002854,user_0128,2024-02-07 12:42:47.809844092,75.21,purchase,mrc_6396,PL,dev_669053,0
txn_002855,user_0100,2024-02-07 12:46:30.804248389,248.15,transfer,mrc_3667,GB,dev_643081,0
txn_002856,user_0095,2024-02-07 13:12:03.016948296,23.71,withdrawal,mrc_3342,CN,dev_540551,0
txn_002857,user_0112,2024-02-07 13:20:51.210578320,134.82,payment,mrc_4041,IN,dev_647866,0
txn_002858,user_0055,2024-02-07 13:35:14.384418947,29.71,purchase,mrc_8377,BR,dev_821332,0
txn_002859,user_0178,2024-02-07 14:13:38.910150433,56.31,withdrawal,mrc_2147,US,dev_706543,0
txn_002860,user_0043,2024-02-07 14:23:00.463505387,84.51,purchase,mrc_7530,IT,dev_672596,0
txn_002861,user_0046,2024-02-07 14:46:03.729413107,19.13,purchase,mrc_6395,RU,dev_565935,0
txn_002862,user_0051,2024-02-07 15:03:41.056018045,63.55,purchase,mrc_5639,GB,dev_971478,0
txn_002863,user_0035,2024-02-07 15:31:20.531116673,66.36,payment,mrc_8874,NL,dev_149855,0
txn_002864,user_0142,2024-02-07 15:51:30.204908938,45.84,purchase,mrc_2587,US,dev_811663,0
txn_002865,user_0029,2024-02-07 15:57:46.864579923,79.27,payment,mrc_5996,GB,dev_964255,0
txn_002866,user_0133,2024-02-07 17:03:20.311680938,41.41,purchase,mrc_3476,NL,dev_254947,0
txn_002867,user_0137,2024-02-07 17:07:41.110454047,24.7,purchase,mrc_7862,IN,dev_384439,0
txn_002868,user_0008,2024-02-07 17:41:06.520971836,118.34,purchase,mrc_6424,IT,dev_701561,0
txn_002869,user_0168,2024-02-07 17:43:14.868673731,31.66,purchase,mrc_2445,ES,dev_807983,0
txn_002870,user_0113,2024-02-07 17:43:30.321132343,40.95,purchase,mrc_3192,GB,dev_454695,0
txn_002871,user_0186,2024-02-07 17:48:20.274279623,28.18,withdrawal,mrc_7866,PL,dev_912390,0
txn_002872,user_0044,2024-02-07 18:30:13.906155420,22.22,withdrawal,mrc_8155,BR,dev_176043,0
txn_002873,user_0029,2024-02-07 18:36:10.798993936,100.82,withdrawal,mrc_6371,GB,dev_964255,0
txn_002874,user_0104,2024-02-07 18:37:46.240705278,72.08,payment,mrc_2640,ES,dev_626174,0
txn_002875,user_0151,2024-02-07 19:00:27.978437689,83.03,payment,mrc_8854,MX,dev_688185,0
txn_002876,user_0195,2024-02-07 19:21:35.551272716,89.96,purchase,mrc_2587,FR,dev_495433,0
txn_002877,user_0185,2024-02-07 20:05:25.286018590,107.24,purchase,mrc_6878,ES,dev_494056,0
txn_002878,user_0002,2024-02-07 20:30:47.848293443,109.1,purchase,mrc_4190,US,dev_840484,0
txn_002879,user_0158,2024-02-07 20:41:26.860275703,121.21,withdrawal,mrc_1966,IN,dev_338326,0
txn_002880,user_0100,2024-02-07 20:50:54.979397971,176.61,withdrawal,mrc_3667,GB,dev_643081,0
txn_002881,user_0131,2024-02-07 21:20:10.497690513,100.82,withdrawal,mrc_4624,DE,dev_270545,0
txn_002882,user_0148,2024-02-07 21:40:41.951700942,19.58,purchase,mrc_3316,US,dev_481048,0
txn_002883,user_0106,2024-02-07 21:42:35.899738142,70.74,purchase,mrc_7867,DE,dev_776495,0
txn_002884,user_0065,2024-02-07 21:47:39.216287817,107.21,purchase,mrc_1598,GB,dev_853643,0
txn_002885,user_0049,2024-02-07 22:54:09.203370557,18.1,transfer,mrc_6866,FR,dev_756716,0
